"id","est_dis","upm","factor","ictpc"
"150357650511","236","4876",1656,3016.871374077
"150357650512","236","4876",1656,3016.871374077
"150357650513","236","4876",1656,3016.871374077
"150357650514","236","4876",1656,3016.871374077
"150357650515","236","4876",1656,3016.871374077
"150357650516","236","4876",1656,3016.871374077
"150357650517","236","4876",1656,3016.871374077
"150357650518","236","4876",1656,3016.871374077
"150357650611","236","4876",1656,2866.41060956273
"150357650612","236","4876",1656,2866.41060956273
"150357650613","236","4876",1656,2866.41060956273
"150357650614","236","4876",1656,2866.41060956273
"150360470111","236","4877",1729,5603.17301886017
"150360470112","236","4877",1729,5603.17301886017
"150360470211","236","4877",1729,2448.59286536812
"150360470212","236","4877",1729,2448.59286536812
"150360470213","236","4877",1729,2448.59286536812
"150360470214","236","4877",1729,2448.59286536812
"150360470215","236","4877",1729,2448.59286536812
"150360470311","236","4877",1729,7372.89347723003
"150360470312","236","4877",1729,7372.89347723003
"150360470411","236","4877",1729,2969.12198102177
"150360470412","236","4877",1729,2969.12198102177
"150360470413","236","4877",1729,2969.12198102177
"150360470414","236","4877",1729,2969.12198102177
"150360470511","236","4877",1729,5171.90964516578
"150360470611","236","4877",1729,4194.01977183434
"150360470612","236","4877",1729,4194.01977183434
"150360470613","236","4877",1729,4194.01977183434
"150360470614","236","4877",1729,4194.01977183434
"150360470615","236","4877",1729,4194.01977183434
"150360470616","236","4877",1729,4194.01977183434
"150360470617","236","4877",1729,4194.01977183434
"150360470618","236","4877",1729,4194.01977183434
"150360470619","236","4877",1729,4194.01977183434
"150371490111","236","4878",1950,1560.94365935053
"150371490112","236","4878",1950,1560.94365935053
"150371490113","236","4878",1950,1560.94365935053
"150371490114","236","4878",1950,1560.94365935053
"150371490115","236","4878",1950,1560.94365935053
"150371490211","236","4878",1950,2282.1375563504
"150371490212","236","4878",1950,2282.1375563504
"150371490213","236","4878",1950,2282.1375563504
"150371490214","236","4878",1950,2282.1375563504
"150371490311","236","4878",1950,2165.26517157432
"150371490312","236","4878",1950,2165.26517157432
"150371490313","236","4878",1950,2165.26517157432
"150371490411","236","4878",1950,756.070188912478
"150371490412","236","4878",1950,756.070188912478
"150371490413","236","4878",1950,756.070188912478
"150371490414","236","4878",1950,756.070188912478
"150371490511","236","4878",1950,4233.23045760466
"150371490512","236","4878",1950,4233.23045760466
"150371490513","236","4878",1950,4233.23045760466
"150371490514","236","4878",1950,4233.23045760466
"150371490611","236","4878",1950,1330.21876438068
"150371490612","236","4878",1950,1330.21876438068
"150371490613","236","4878",1950,1330.21876438068
"150371490614","236","4878",1950,1330.21876438068
"150374120111","236","4879",1748,4671.77094614199
"150374120112","236","4879",1748,4671.77094614199
"150374120113","236","4879",1748,4671.77094614199
"150374120114","236","4879",1748,4671.77094614199
"150374120211","236","4879",1748,3036.96391523293
"150374120212","236","4879",1748,3036.96391523293
"150374120213","236","4879",1748,3036.96391523293
"150374120214","236","4879",1748,3036.96391523293
"150374120215","236","4879",1748,3036.96391523293
"150374120216","236","4879",1748,3036.96391523293
"150374120311","236","4879",1748,3815.55466421355
"150374120312","236","4879",1748,3815.55466421355
"150374120411","236","4879",1748,3816.1909388748
"150374120412","236","4879",1748,3816.1909388748
"150374120413","236","4879",1748,3816.1909388748
"150374120414","236","4879",1748,3816.1909388748
"150374120511","236","4879",1748,519.213675199169
"150374120512","236","4879",1748,519.213675199169
"150374120513","236","4879",1748,519.213675199169
"150374120514","236","4879",1748,519.213675199169
"150374120515","236","4879",1748,519.213675199169
"150374120516","236","4879",1748,519.213675199169
"150375440111","236","4880",1605,2684.55664103052
"150375440112","236","4880",1605,2684.55664103052
"150375440113","236","4880",1605,2684.55664103052
"150375440211","236","4880",1605,1938.21940845319
"150375440212","236","4880",1605,1938.21940845319
"150375440213","236","4880",1605,1938.21940845319
"150375440311","236","4880",1605,3319.25184522557
"150375440312","236","4880",1605,3319.25184522557
"150375440313","236","4880",1605,3319.25184522557
"150375440314","236","4880",1605,3319.25184522557
"150375440315","236","4880",1605,3319.25184522557
"150375440316","236","4880",1605,3319.25184522557
"150375440317","236","4880",1605,3319.25184522557
"150375440411","236","4880",1605,1604.16419624151
"150375440412","236","4880",1605,1604.16419624151
"150375440413","236","4880",1605,1604.16419624151
"150375440414","236","4880",1605,1604.16419624151
"150375440415","236","4880",1605,1604.16419624151
"150375440416","236","4880",1605,1604.16419624151
"150375440417","236","4880",1605,1604.16419624151
"150375440511","236","4880",1605,2609.28118287832
"150375440512","236","4880",1605,2609.28118287832
"150375440513","236","4880",1605,2609.28118287832
"150375440514","236","4880",1605,2609.28118287832
"150375440515","236","4880",1605,2609.28118287832
"150375440516","236","4880",1605,2609.28118287832
"150375440611","236","4880",1605,4672.29746111897
"150380360111","236","4881",2549,3319.24613507893
"150380360112","236","4881",2549,3319.24613507893
"150380360211","236","4881",2549,3564.74119591364
"150380360212","236","4881",2549,3564.74119591364
"150380360213","236","4881",2549,3564.74119591364
"150380360311","236","4881",2549,9039.70642490137
"150380360312","236","4881",2549,9039.70642490137
"150380360313","236","4881",2549,9039.70642490137
"150380360411","236","4881",2549,2826.63478779259
"150380360412","236","4881",2549,2826.63478779259
"150380360413","236","4881",2549,2826.63478779259
"150380360414","236","4881",2549,2826.63478779259
"150380360415","236","4881",2549,2826.63478779259
"150380360416","236","4881",2549,2826.63478779259
"150380360511","236","4881",2549,12588.1620526613
"150380360512","236","4881",2549,12588.1620526613
"150380360513","236","4881",2549,12588.1620526613
"150380360514","236","4881",2549,12588.1620526613
"150380360515","236","4881",2549,12588.1620526613
"150380360516","236","4881",2549,12588.1620526613
"150380360611","236","4881",2549,7501.21485191862
"150380360612","236","4881",2549,7501.21485191862
"150380360613","236","4881",2549,7501.21485191862
"150380360614","236","4881",2549,7501.21485191862
"150380360615","236","4881",2549,7501.21485191862
"150380360616","236","4881",2549,7501.21485191862
"150401730111","235","4882",6470,2701.96091367693
"150401730112","235","4882",6470,2701.96091367693
"150401730113","235","4882",6470,2701.96091367693
"150401730114","235","4882",6470,2701.96091367693
"150401730115","235","4882",6470,2701.96091367693
"150401730311","235","4882",6470,3472.47060440985
"150401730312","235","4882",6470,3472.47060440985
"150401730313","235","4882",6470,3472.47060440985
"150401730411","235","4882",6470,3839.921554569
"150401730412","235","4882",6470,3839.921554569
"150401730413","235","4882",6470,3839.921554569
"150401730414","235","4882",6470,3839.921554569
"150401730511","235","4882",6470,6475.00604362671
"150401730512","235","4882",6470,6475.00604362671
"150401730513","235","4882",6470,6475.00604362671
"150401730514","235","4882",6470,6475.00604362671
"150401730515","235","4882",6470,6475.00604362671
"150401730611","235","4882",6470,3592.98756662133
"150401730612","235","4882",6470,3592.98756662133
"150401730613","235","4882",6470,3592.98756662133
"150401730614","235","4882",6470,3592.98756662133
"150406820111","236","4883",1495,1631.42067180553
"150406820112","236","4883",1495,1631.42067180553
"150406820113","236","4883",1495,1631.42067180553
"150406820114","236","4883",1495,1631.42067180553
"150406820311","236","4883",1495,13083.4587712935
"150406820312","236","4883",1495,13083.4587712935
"150406820411","236","4883",1495,3355.90246812063
"150406820412","236","4883",1495,3355.90246812063
"150406820413","236","4883",1495,3355.90246812063
"150406820414","236","4883",1495,3355.90246812063
"150406820511","236","4883",1495,4108.2004624712
"150406820512","236","4883",1495,4108.2004624712
"150406820513","236","4883",1495,4108.2004624712
"150406820514","236","4883",1495,4108.2004624712
"150406820611","236","4883",1495,6662.81505663874
"150406820612","236","4883",1495,6662.81505663874
"150409040111","236","4884",1682,4060.97204589472
"150409040112","236","4884",1682,4060.97204589472
"150409040113","236","4884",1682,4060.97204589472
"150409040211","236","4884",1682,965.812105170255
"150409040212","236","4884",1682,965.812105170255
"150409040311","236","4884",1682,8164.85095539768
"150409040312","236","4884",1682,8164.85095539768
"150409040313","236","4884",1682,8164.85095539768
"150409040314","236","4884",1682,8164.85095539768
"150409040411","236","4884",1682,4770.25751094068
"150409040412","236","4884",1682,4770.25751094068
"150409040413","236","4884",1682,4770.25751094068
"150409040511","236","4884",1682,4879.56455447709
"150409040611","236","4884",1682,2528.63818931924
"150409040612","236","4884",1682,2528.63818931924
"150409040613","236","4884",1682,2528.63818931924
"150409040614","236","4884",1682,2528.63818931924
"150409040615","236","4884",1682,2528.63818931924
"150409040616","236","4884",1682,2528.63818931924
"150409040617","236","4884",1682,2528.63818931924
"150409660111","237","4885",2068,4788.6498955661
"150409660112","237","4885",2068,4788.6498955661
"150409660113","237","4885",2068,4788.6498955661
"150409660114","237","4885",2068,4788.6498955661
"150409660115","237","4885",2068,4788.6498955661
"150409660116","237","4885",2068,4788.6498955661
"150409660117","237","4885",2068,4788.6498955661
"150409660118","237","4885",2068,4788.6498955661
"150409660119","237","4885",2068,4788.6498955661
"150409660211","237","4885",2068,17994.7932271816
"150409660311","237","4885",2068,3266.00997179052
"150409660312","237","4885",2068,3266.00997179052
"150409660313","237","4885",2068,3266.00997179052
"150409660314","237","4885",2068,3266.00997179052
"150409660315","237","4885",2068,3266.00997179052
"150409660411","237","4885",2068,15213.9198535245
"150409660412","237","4885",2068,15213.9198535245
"150409660413","237","4885",2068,15213.9198535245
"150409660511","237","4885",2068,16744.8092824465
"150409660512","237","4885",2068,16744.8092824465
"150409660611","237","4885",2068,10971.4342811466
"150409660612","237","4885",2068,10971.4342811466
"150409660613","237","4885",2068,10971.4342811466
"150414680111","237","4886",2182,6272.81295948289
"150414680112","237","4886",2182,6272.81295948289
"150414680113","237","4886",2182,6272.81295948289
"150414680211","237","4886",2182,5384.61866306354
"150414680212","237","4886",2182,5384.61866306354
"150414680213","237","4886",2182,5384.61866306354
"150414680311","237","4886",2182,10203.4265846988
"150414680312","237","4886",2182,10203.4265846988
"150414680313","237","4886",2182,10203.4265846988
"150414680314","237","4886",2182,10203.4265846988
"150414680315","237","4886",2182,10203.4265846988
"150414680411","237","4886",2182,5798.46157751571
"150414680611","237","4886",2182,16424.8676869588
"150425900111","237","4887",2237,3717.97488652998
"150425900112","237","4887",2237,3717.97488652998
"150425900113","237","4887",2237,3717.97488652998
"150425900211","237","4887",2237,3096.09462339726
"150425900212","237","4887",2237,3096.09462339726
"150425900213","237","4887",2237,3096.09462339726
"150425900311","237","4887",2237,1973.58297542242
"150425900312","237","4887",2237,1973.58297542242
"150425900313","237","4887",2237,1973.58297542242
"150425900411","237","4887",2237,3293.60038448803
"150425900412","237","4887",2237,3293.60038448803
"150425900413","237","4887",2237,3293.60038448803
"150425900414","237","4887",2237,3293.60038448803
"150425900511","237","4887",2237,20321.7300481175
"150425900611","237","4887",2237,9738.92963563381
"150427730111","237","4888",1995,6881.28990038733
"150427730112","237","4888",1995,6881.28990038733
"150427730113","237","4888",1995,6881.28990038733
"150427730114","237","4888",1995,6881.28990038733
"150427730211","237","4888",1995,15062.4584786136
"150427730212","237","4888",1995,15062.4584786136
"150427730411","237","4888",1995,3691.34915430621
"150427730511","237","4888",1995,12101.7910292366
"150427730512","237","4888",1995,12101.7910292366
"150427730513","237","4888",1995,12101.7910292366
"150427730514","237","4888",1995,12101.7910292366
"150427730515","237","4888",1995,12101.7910292366
"150427730611","237","4888",1995,5597.78343526091
"150427730612","237","4888",1995,5597.78343526091
"150427730613","237","4888",1995,5597.78343526091
"150427730614","237","4888",1995,5597.78343526091
"150437860111","236","4889",1844,6062.96405020095
"150437860211","236","4889",1844,1190.42234944838
"150437860212","236","4889",1844,1190.42234944838
"150437860213","236","4889",1844,1190.42234944838
"150437860214","236","4889",1844,1190.42234944838
"150437860311","236","4889",1844,2531.90349971342
"150437860312","236","4889",1844,2531.90349971342
"150437860313","236","4889",1844,2531.90349971342
"150437860314","236","4889",1844,2531.90349971342
"150437860511","236","4889",1844,1235.74536488593
"150437860512","236","4889",1844,1235.74536488593
"150437860513","236","4889",1844,1235.74536488593
"150437860514","236","4889",1844,1235.74536488593
"150437860611","236","4889",1844,2699.95059199211
"150437860612","236","4889",1844,2699.95059199211
"150437860613","236","4889",1844,2699.95059199211
"150452780111","236","4890",1848,5042.004799836
"150452780112","236","4890",1848,5042.004799836
"150452780113","236","4890",1848,5042.004799836
"150452780211","236","4890",1848,2141.28635717545
"150452780212","236","4890",1848,2141.28635717545
"150452780213","236","4890",1848,2141.28635717545
"150452780214","236","4890",1848,2141.28635717545
"150452780215","236","4890",1848,2141.28635717545
"150452780216","236","4890",1848,2141.28635717545
"150452780217","236","4890",1848,2141.28635717545
"150452780311","236","4890",1848,1327.91415103024
"150452780312","236","4890",1848,1327.91415103024
"150452780511","236","4890",1848,3136.25850893073
"150452780512","236","4890",1848,3136.25850893073
"150452780513","236","4890",1848,3136.25850893073
"150452780514","236","4890",1848,3136.25850893073
"150452780515","236","4890",1848,3136.25850893073
"150452780611","236","4890",1848,6258.06503162582
"150452780612","236","4890",1848,6258.06503162582
"150458400111","236","4891",1487,2041.74789610727
"150458400112","236","4891",1487,2041.74789610727
"150458400113","236","4891",1487,2041.74789610727
"150458400114","236","4891",1487,2041.74789610727
"150458400115","236","4891",1487,2041.74789610727
"150458400211","236","4891",1487,2911.87825747098
"150458400212","236","4891",1487,2911.87825747098
"150458400213","236","4891",1487,2911.87825747098
"150458400214","236","4891",1487,2911.87825747098
"150458400215","236","4891",1487,2911.87825747098
"150458400216","236","4891",1487,2911.87825747098
"150458400217","236","4891",1487,2911.87825747098
"150458400311","236","4891",1487,3294.25238816323
"150458400312","236","4891",1487,3294.25238816323
"150458400313","236","4891",1487,3294.25238816323
"150458400314","236","4891",1487,3294.25238816323
"150458400315","236","4891",1487,3294.25238816323
"150458400411","236","4891",1487,3317.02625711715
"150458400412","236","4891",1487,3317.02625711715
"150458400413","236","4891",1487,3317.02625711715
"150458400414","236","4891",1487,3317.02625711715
"150458400511","236","4891",1487,2702.23062147428
"150458400611","236","4891",1487,5482.63839541234
"150458400612","236","4891",1487,5482.63839541234
"150464630111","236","4892",1581,6406.71972327227
"150464630112","236","4892",1581,6406.71972327227
"150464630113","236","4892",1581,6406.71972327227
"150464630114","236","4892",1581,6406.71972327227
"150464630211","236","4892",1581,6769.65179331041
"150464630212","236","4892",1581,6769.65179331041
"150464630213","236","4892",1581,6769.65179331041
"150464630214","236","4892",1581,6769.65179331041
"150464630215","236","4892",1581,6769.65179331041
"150464630311","236","4892",1581,7447.03379014749
"150464630312","236","4892",1581,7447.03379014749
"150464630313","236","4892",1581,7447.03379014749
"150464630314","236","4892",1581,7447.03379014749
"150464630315","236","4892",1581,7447.03379014749
"150464630411","236","4892",1581,1670.73288762647
"150464630412","236","4892",1581,1670.73288762647
"150464630413","236","4892",1581,1670.73288762647
"150464630511","236","4892",1581,9553.16270236611
"150464630512","236","4892",1581,9553.16270236611
"150464630513","236","4892",1581,9553.16270236611
"150464630514","236","4892",1581,9553.16270236611
"150464630611","236","4892",1581,6682.30569309637
"150479450211","237","4893",2069,9758.36792328541
"150479450212","237","4893",2069,9758.36792328541
"150479450213","237","4893",2069,9758.36792328541
"150479450214","237","4893",2069,9758.36792328541
"150479450311","237","4893",2069,11671.9448601074
"150479450312","237","4893",2069,11671.9448601074
"150479450411","237","4893",2069,9562.79903225039
"150479450412","237","4893",2069,9562.79903225039
"150479450413","237","4893",2069,9562.79903225039
"150479450414","237","4893",2069,9562.79903225039
"150479450511","237","4893",2069,9279.52266177042
"150479450611","237","4893",2069,6184.16394467189
"150479450612","237","4893",2069,6184.16394467189
"150479450613","237","4893",2069,6184.16394467189
"150479450614","237","4893",2069,6184.16394467189
"150479450615","237","4893",2069,6184.16394467189
"150483250111","236","4894",1793,3823.00680769933
"150483250112","236","4894",1793,3823.00680769933
"150483250113","236","4894",1793,3823.00680769933
"150483250114","236","4894",1793,3823.00680769933
"150483250115","236","4894",1793,3823.00680769933
"150483250211","236","4894",1793,5515.70481995511
"150483250212","236","4894",1793,5515.70481995511
"150483250213","236","4894",1793,5515.70481995511
"150483250214","236","4894",1793,5515.70481995511
"150483250311","236","4894",1793,6047.96913355037
"150483250411","236","4894",1793,2942.6646882926
"150483250412","236","4894",1793,2942.6646882926
"150483250413","236","4894",1793,2942.6646882926
"150483250511","236","4894",1793,4282.36595380329
"150483250512","236","4894",1793,4282.36595380329
"150483250513","236","4894",1793,4282.36595380329
"150483250514","236","4894",1793,4282.36595380329
"150483250515","236","4894",1793,4282.36595380329
"150483250516","236","4894",1793,4282.36595380329
"150483250611","236","4894",1793,14038.4484550428
"150486670111","236","4895",1459,12785.1239939993
"150486670112","236","4895",1459,12785.1239939993
"150486670211","236","4895",1459,1132.77431237754
"150486670311","236","4895",1459,3448.55406290085
"150486670312","236","4895",1459,3448.55406290085
"150486670313","236","4895",1459,3448.55406290085
"150486670314","236","4895",1459,3448.55406290085
"150486670411","236","4895",1459,4753.32336867009
"150486670412","236","4895",1459,4753.32336867009
"150486670413","236","4895",1459,4753.32336867009
"150486670414","236","4895",1459,4753.32336867009
"150486670415","236","4895",1459,4753.32336867009
"150486670511","236","4895",1459,5982.20081301755
"150486670512","236","4895",1459,5982.20081301755
"150486670513","236","4895",1459,5982.20081301755
"150486670514","236","4895",1459,5982.20081301755
"150486670515","236","4895",1459,5982.20081301755
"150486670611","236","4895",1459,9018.85186795937
"150498690111","236","4896",1493,1956.83533619957
"150498690112","236","4896",1493,1956.83533619957
"150498690113","236","4896",1493,1956.83533619957
"150498690114","236","4896",1493,1956.83533619957
"150498690115","236","4896",1493,1956.83533619957
"150498690116","236","4896",1493,1956.83533619957
"150498690211","236","4896",1493,3395.03486811017
"150498690212","236","4896",1493,3395.03486811017
"150498690311","236","4896",1493,5569.81263227745
"150498690312","236","4896",1493,5569.81263227745
"150498690313","236","4896",1493,5569.81263227745
"150498690411","236","4896",1493,3533.43765147856
"150498690412","236","4896",1493,3533.43765147856
"150498690413","236","4896",1493,3533.43765147856
"150498690414","236","4896",1493,3533.43765147856
"150498690415","236","4896",1493,3533.43765147856
"150498690511","236","4896",1493,10080.9919210874
"150498690512","236","4896",1493,10080.9919210874
"150498690611","236","4896",1493,10268.2584134428
"150498690612","236","4896",1493,10268.2584134428
"150498690613","236","4896",1493,10268.2584134428
"150505220111","236","4897",1788,8469.14993540339
"150505220112","236","4897",1788,8469.14993540339
"150505220113","236","4897",1788,8469.14993540339
"150505220114","236","4897",1788,8469.14993540339
"150505220115","236","4897",1788,8469.14993540339
"150505220311","236","4897",1788,7309.80898231576
"150505220312","236","4897",1788,7309.80898231576
"150505220313","236","4897",1788,7309.80898231576
"150505220314","236","4897",1788,7309.80898231576
"150505220315","236","4897",1788,7309.80898231576
"150505220316","236","4897",1788,7309.80898231576
"150505220317","236","4897",1788,7309.80898231576
"150505220411","236","4897",1788,2851.95769733032
"150505220412","236","4897",1788,2851.95769733032
"150505220413","236","4897",1788,2851.95769733032
"150505220511","236","4897",1788,5112.1092838437
"150505220611","236","4897",1788,3816.27009510083
"150505220612","236","4897",1788,3816.27009510083
"150505540111","236","4898",1699,5144.05360373589
"150505540112","236","4898",1699,5144.05360373589
"150505540113","236","4898",1699,5144.05360373589
"150505540114","236","4898",1699,5144.05360373589
"150505540211","236","4898",1699,707.79378986294
"150505540311","236","4898",1699,4605.32129761565
"150505540411","236","4898",1699,6407.49521955692
"150505540412","236","4898",1699,6407.49521955692
"150505540413","236","4898",1699,6407.49521955692
"150505540511","236","4898",1699,2491.84321534356
"150505540512","236","4898",1699,2491.84321534356
"150505540513","236","4898",1699,2491.84321534356
"150505540611","236","4898",1699,3677.85150951414
"150505540612","236","4898",1699,3677.85150951414
"150505540613","236","4898",1699,3677.85150951414
"150505540614","236","4898",1699,3677.85150951414
"150505540615","236","4898",1699,3677.85150951414
"150505970111","237","4899",2108,10783.2987368526
"150505970112","237","4899",2108,10783.2987368526
"150505970113","237","4899",2108,10783.2987368526
"150505970114","237","4899",2108,10783.2987368526
"150505970115","237","4899",2108,10783.2987368526
"150505970211","237","4899",2108,12066.4162415045
"150505970212","237","4899",2108,12066.4162415045
"150505970213","237","4899",2108,12066.4162415045
"150505970311","237","4899",2108,17083.9670176083
"150505970411","237","4899",2108,10360.9800606114
"150505970412","237","4899",2108,10360.9800606114
"150505970413","237","4899",2108,10360.9800606114
"150505970511","237","4899",2108,13519.1253967636
"150505970512","237","4899",2108,13519.1253967636
"150505970513","237","4899",2108,13519.1253967636
"150505970611","237","4899",2108,6950.01228692136
"150505970612","237","4899",2108,6950.01228692136
"150505970613","237","4899",2108,6950.01228692136
"150534060111","236","4900",1738,4024.29702874009
"150534060112","236","4900",1738,4024.29702874009
"150534060113","236","4900",1738,4024.29702874009
"150534060211","236","4900",1738,5439.82275330699
"150534060212","236","4900",1738,5439.82275330699
"150534060311","236","4900",1738,9376.44261307103
"150534060411","236","4900",1738,7473.95482819355
"150534060412","236","4900",1738,7473.95482819355
"150534060413","236","4900",1738,7473.95482819355
"150534060511","236","4900",1738,4878.95967775962
"150536390111","237","4901",2253,4202.90620799525
"150536390112","237","4901",2253,4202.90620799525
"150536390113","237","4901",2253,4202.90620799525
"150536390114","237","4901",2253,4202.90620799525
"150536390211","237","4901",2253,5147.19499167967
"150536390212","237","4901",2253,5147.19499167967
"150536390213","237","4901",2253,5147.19499167967
"150536390411","237","4901",2253,19324.4603850434
"150536390511","237","4901",2253,5265.6044219157
"150536390611","237","4901",2253,7956.64642403946
"150539980111","236","4902",1897,2781.34157794184
"150539980112","236","4902",1897,2781.34157794184
"150539980113","236","4902",1897,2781.34157794184
"150539980114","236","4902",1897,2781.34157794184
"150539980211","236","4902",1897,3227.94301485172
"150539980212","236","4902",1897,3227.94301485172
"150539980213","236","4902",1897,3227.94301485172
"150539980214","236","4902",1897,3227.94301485172
"150539980215","236","4902",1897,3227.94301485172
"150539980311","236","4902",1897,2184.57729310073
"150539980312","236","4902",1897,2184.57729310073
"150539980313","236","4902",1897,2184.57729310073
"150539980314","236","4902",1897,2184.57729310073
"150539980411","236","4902",1897,4589.65770024324
"150539980412","236","4902",1897,4589.65770024324
"150539980413","236","4902",1897,4589.65770024324
"150539980414","236","4902",1897,4589.65770024324
"150539980415","236","4902",1897,4589.65770024324
"150539980416","236","4902",1897,4589.65770024324
"150539980417","236","4902",1897,4589.65770024324
"150539980511","236","4902",1897,6017.05534539696
"150539980512","236","4902",1897,6017.05534539696
"150539980513","236","4902",1897,6017.05534539696
"150539980514","236","4902",1897,6017.05534539696
"150539980611","236","4902",1897,2611.48822946396
"150539980612","236","4902",1897,2611.48822946396
"150539980613","236","4902",1897,2611.48822946396
"150539980614","236","4902",1897,2611.48822946396
"150539980615","236","4902",1897,2611.48822946396
"150547900111","236","4903",1599,6312.39462211063
"150547900112","236","4903",1599,6312.39462211063
"150547900211","236","4903",1599,4393.56904581592
"150547900212","236","4903",1599,4393.56904581592
"150547900213","236","4903",1599,4393.56904581592
"150547900311","236","4903",1599,5268.86863009956
"150547900312","236","4903",1599,5268.86863009956
"150547900313","236","4903",1599,5268.86863009956
"150547900411","236","4903",1599,4197.47958789642
"150547900412","236","4903",1599,4197.47958789642
"150547900413","236","4903",1599,4197.47958789642
"150547900414","236","4903",1599,4197.47958789642
"150547900415","236","4903",1599,4197.47958789642
"150547900416","236","4903",1599,4197.47958789642
"150547900511","236","4903",1599,2552.75597547751
"150547900512","236","4903",1599,2552.75597547751
"150547900513","236","4903",1599,2552.75597547751
"150547900611","236","4903",1599,2916.96362605887
"150547900612","236","4903",1599,2916.96362605887
"150553520311","237","4904",1920,2163.12579063488
"150553520312","237","4904",1920,2163.12579063488
"150553520313","237","4904",1920,2163.12579063488
"150553520411","237","4904",1920,12178.321873876
"150553520412","237","4904",1920,12178.321873876
"150553520413","237","4904",1920,12178.321873876
"150553520511","237","4904",1920,6119.78006733866
"150553520512","237","4904",1920,6119.78006733866
"150553520513","237","4904",1920,6119.78006733866
"150553520514","237","4904",1920,6119.78006733866
"150553520611","237","4904",1920,6981.60463806435
"150553520612","237","4904",1920,6981.60463806435
"150553520613","237","4904",1920,6981.60463806435
"150556240211","237","4905",2014,4451.44483982326
"150556240212","237","4905",2014,4451.44483982326
"150556240213","237","4905",2014,4451.44483982326
"150556240214","237","4905",2014,4451.44483982326
"150556240311","237","4905",2014,9867.45702752433
"150556240411","237","4905",2014,8352.95505911181
"150556240611","237","4905",2014,18425.1054539887
"150557360111","237","4906",1949,2630.25341021043
"150557360112","237","4906",1949,2630.25341021043
"150557360113","237","4906",1949,2630.25341021043
"150557360114","237","4906",1949,2630.25341021043
"150557360115","237","4906",1949,2630.25341021043
"150557360116","237","4906",1949,2630.25341021043
"150557360211","237","4906",1949,4249.41055239033
"150557360212","237","4906",1949,4249.41055239033
"150557360213","237","4906",1949,4249.41055239033
"150557360214","237","4906",1949,4249.41055239033
"150557360215","237","4906",1949,4249.41055239033
"150557360311","237","4906",1949,14338.0820876406
"150557360312","237","4906",1949,14338.0820876406
"150557360411","237","4906",1949,3933.04684608745
"150557360412","237","4906",1949,3933.04684608745
"150557360511","237","4906",1949,8081.76375921144
"150557360512","237","4906",1949,8081.76375921144
"150557690111","238","4907",2303,2049.89184012486
"150557690112","238","4907",2303,2049.89184012486
"150557690113","238","4907",2303,2049.89184012486
"150557690114","238","4907",2303,2049.89184012486
"150557690211","238","4907",2303,2960.55900250591
"150557690212","238","4907",2303,2960.55900250591
"150557690213","238","4907",2303,2960.55900250591
"150557690214","238","4907",2303,2960.55900250591
"150557690215","238","4907",2303,2960.55900250591
"150557690216","238","4907",2303,2960.55900250591
"150557690217","238","4907",2303,2960.55900250591
"150557690311","238","4907",2303,3877.68050210136
"150557690312","238","4907",2303,3877.68050210136
"150557690313","238","4907",2303,3877.68050210136
"150557690314","238","4907",2303,3877.68050210136
"150557690315","238","4907",2303,3877.68050210136
"150557690411","238","4907",2303,5346.65021835418
"150557690412","238","4907",2303,5346.65021835418
"150557690413","238","4907",2303,5346.65021835418
"150557690414","238","4907",2303,5346.65021835418
"150557690415","238","4907",2303,5346.65021835418
"150557690416","238","4907",2303,5346.65021835418
"150557690511","238","4907",2303,4279.73924808304
"150557690512","238","4907",2303,4279.73924808304
"150557690513","238","4907",2303,4279.73924808304
"150557690514","238","4907",2303,4279.73924808304
"150557690515","238","4907",2303,4279.73924808304
"150557690516","238","4907",2303,4279.73924808304
"150557690611","238","4907",2303,2747.60833018491
"150557690612","238","4907",2303,2747.60833018491
"150557690613","238","4907",2303,2747.60833018491
"150561030111","236","4908",1558,6489.49732668153
"150561030112","236","4908",1558,6489.49732668153
"150561030113","236","4908",1558,6489.49732668153
"150561030311","236","4908",1558,4664.93041269886
"150561030312","236","4908",1558,4664.93041269886
"150561030313","236","4908",1558,4664.93041269886
"150561030411","236","4908",1558,2207.81157177485
"150561030412","236","4908",1558,2207.81157177485
"150561030511","236","4908",1558,7799.27425746182
"150561030611","236","4908",1558,3397.86081672807
"150561030612","236","4908",1558,3397.86081672807
"150561030613","236","4908",1558,3397.86081672807
"150564050111","236","4909",1589,3971.23631663775
"150564050112","236","4909",1589,3971.23631663775
"150564050113","236","4909",1589,3971.23631663775
"150564050114","236","4909",1589,3971.23631663775
"150564050211","236","4909",1589,5081.9964681253
"150564050212","236","4909",1589,5081.9964681253
"150564050213","236","4909",1589,5081.9964681253
"150564050311","236","4909",1589,6782.9608183192
"150564050411","236","4909",1589,1700.87436850748
"150564050412","236","4909",1589,1700.87436850748
"150564050413","236","4909",1589,1700.87436850748
"150564050414","236","4909",1589,1700.87436850748
"150564050511","236","4909",1589,2526.39118583913
"150564050512","236","4909",1589,2526.39118583913
"150564050513","236","4909",1589,2526.39118583913
"150564050611","236","4909",1589,2870.44245236863
"150564050612","236","4909",1589,2870.44245236863
"150564050613","236","4909",1589,2870.44245236863
"150564050614","236","4909",1589,2870.44245236863
"150564050615","236","4909",1589,2870.44245236863
"150564570111","236","4910",1904,2580.34902467788
